ID,Avg_Temperature,Radiation,Rain_Amount,Wind_Speed,Wind_Direction
85584,26.3,26.26,0,16.3,165.8
85585,25.66,25.958,0,15.24,154.6
85586,24.86,25.206,0,12.76,90.4
85587,25.54,25.148,0,15.08,137.4
85588,26.02,25.828,0,15.1,127.8
85589,25.48,25.214,0,16.92,134.4
85590,25.28,24.264,0.26,17.78,136.2
85591,25.62,25.532,0.442,11.24,185.4
85592,25.74,25.786,0.65,11.08,190
85593,25.22,25.768,0.65,10.6,211
85594,25.1,25.548,0.442,11.8,237.4
85595,25.82,24.976,0,14.36,235.6
85596,25.78,25.664,0,13.34,222.2
85597,24.96,25.846,0,11.24,204
85598,25.84,25.896,0,12.82,196.2
85599,25.8,25.78,0,13.1,191
85600,25.64,25.796,0,11.88,177.2
85601,26.28,25.79,0,12.88,186
85602,26.52,25.684,0,12.56,208
85603,25.7,25.474,0,10.68,211
85604,25.58,25.284,0.026,10.44,205.8
85605,25.98,25.6,0.026,12.68,214.2
85606,25.98,25.896,0,14.28,169.6
85607,26.06,25.886,0.208,13.78,207
85608,25.96,25.848,0.442,12.2,205.2
85609,26.28,25.828,0.208,12.64,200.4
85610,26.64,25.806,0,12.86,200
85611,26.84,25.528,0,12.98,216.6
85612,26.7,25.54,0,13.5,218.4
85613,26.34,25.564,0,14.18,224.2
85614,26.3,25.898,0,14.46,207.4
85615,25.6,25.676,0,13.7,173.2
85616,25.18,25.332,0,14.06,202.4
85617,25.78,24.864,0,15.12,178.2
85618,26.06,25.5,0,14.68,210.2
85619,25.34,25.75,0,13.42,216.6
85620,25.02,25.178,0,14.86,190
85621,25.84,25.286,0.52,11.28,218.4
85622,25.82,25.05,1.17,11.28,243.4
85623,25.26,25.206,1.17,10.48,235
85624,24.9,25.186,0.598,10.62,234.8
85625,25.52,24.662,0.104,14.1,292
85626,25.98,24.622,0.052,13.12,269.6
85627,25.04,24.638,0.104,10.94,268.2
85628,25.88,24.67,0.052,12.34,263.6
85629,26,24.69,0.026,13.06,265.2
85630,25.86,24.938,0.078,11.76,243.6
85631,26.46,24.752,0.052,12.6,261.6
85632,26.64,24.542,0.026,13.26,267.8
85633,25.96,24.848,0,10.78,261.2
85634,25.36,25.21,0.182,8.82,265.6
85635,25.46,25.28,0.026,11.3,171.2
85636,26.24,24.716,0.052,13.16,269.8
85637,26.2,24.64,0.26,13.28,260.2
85638,26,24.948,0.936,11.66,254.4
85639,26.36,24.746,0.286,12.7,254.6
85640,26.7,24.72,0.052,12.78,262.6
85641,26.9,24.998,0.052,12.66,246
85642,26.76,25.01,0.052,13.18,247.8
85643,26.48,24.926,0.026,13.7,252.4
85644,26.4,24.592,0.026,13.42,269.2
85645,25.82,24.868,0.026,13.66,283.4
85646,25.46,24.89,0,14.58,267
85647,26.2,24.516,0.026,17.68,324.6
85648,26.34,24.906,0.052,14.28,288.2
85649,25.54,25.638,0,12.3,186.8
85650,25.06,25.692,0,13.34,178.8
85651,25.94,24.848,1.04,10.36,217.8
85652,25.88,24.858,1.612,10.36,224.8
85653,25.22,24.9,1.69,9.1,211.2
85654,24.48,24.868,0.78,8.82,237.4
85655,25.84,24.214,0.338,13.18,229
85656,26.08,23.692,0.468,12.98,307.4
85657,25.16,23.586,0.572,11.08,310.8
85658,25.96,23.596,0.39,12.44,304.2
85659,26.08,23.792,0.468,12.84,295.4
85660,26.12,24.356,0.312,12.14,274.8
85661,26.54,23.942,0.364,12.88,290.8
85662,26.74,23.702,0.39,13.28,296.8
85663,26.22,24.476,0.416,11.34,297.4
85664,24.98,25.272,0.234,8.4,186.6
85665,25.76,24.812,0.208,10.74,196.4
85666,26.22,23.664,0.364,12.7,247.8
85667,26.24,23.662,0.858,12.36,299.8
85668,26,24.324,1.118,11.64,232.4
85669,26.42,24.004,0.806,12.4,289.6
85670,26.8,23.802,0.364,13.28,291.2
85671,26.92,23.606,0.52,13.06,290.6
85672,26.78,23.382,0.598,12.96,297
85673,26.48,23.136,0.676,12.92,304.4
85674,26.46,23.364,0.39,13.24,304.2
85675,25.86,23.694,0.364,13.34,313.6
85676,25.74,24.494,0.052,15.36,277.8
85677,26.38,24.1,0.078,17.9,267.6
85678,26.42,24.104,0.286,14.2,243
85679,25.82,24.932,0.052,12.18,194.8
85680,25.5,24.658,0.052,11.98,158.6
85681,26.02,24.688,0.754,9.82,169.4
85682,25.8,24.834,1.456,9.22,145
85683,25.12,24.85,1.326,8.3,128
85684,24.34,24.63,0.546,7.96,103
85685,25.7,23.334,0.39,12.36,161
85686,25.96,23.232,1.066,12.26,227.6
85687,25.08,22.946,1.17,10.36,290.4
85688,25.78,22.9,1.352,11.98,289.6
85689,25.94,23.182,1.196,12.02,270.2
85690,26,23.744,0.78,11.26,254
85691,26.4,23.338,1.144,12.34,266.2
85692,26.54,23.156,1.274,12.24,286.8
85693,26.1,23.95,0.676,10.28,224.6
85694,25.04,24.986,0.52,7.92,157.6
85695,25.7,24.136,0.494,10.02,104.6
85696,26.12,23.11,1.144,12.28,240.2
85697,25.98,23.084,1.456,11.74,235.8
85698,25.84,23.956,1.508,10.3,214.6
85699,26.16,23.496,1.196,12.26,224.6
85700,26.58,23.106,1.092,12.94,276.6
85701,26.64,23.146,1.3,13.06,259.6
85702,26.5,22.958,1.482,12.64,264.4
85703,26.24,22.674,1.638,12.22,272
85704,26.22,22.566,1.456,12.32,291.4
85705,25.78,23.06,1.144,12.78,233.8
85706,25.74,23.87,0.312,15.18,151.4
85707,26.3,23.514,0.234,16.54,142.8
85708,26.3,23.664,0.676,14.14,171.2
85709,25.66,23.864,0.624,12,128.4
85710,25.58,23.924,0.416,13.16,109.4
85711,25.9,24.586,0.676,11.06,130
85712,25.9,24.392,0.702,9.52,107.2
85713,25.2,24.498,0.702,8.8,100.8
85714,24.62,24.066,0.572,8.6,99.4
85715,25.5,23.234,0.494,13.94,92.4
85716,25.94,23.046,0.936,12.32,167
85717,25.1,23.222,1.69,11.06,242
85718,25.8,23.338,1.404,11.88,200.4
85719,25.88,23.316,1.43,11.02,204.2
85720,25.72,23.79,1.092,12.52,178.2
85721,26.34,23.48,1.144,12.08,197.2
85722,26.46,23.146,1.456,11.02,204.6
85723,25.96,23.798,0.832,11.54,166.2
85724,24.84,24.01,0.286,9.58,86.2
85725,25.7,23.836,0.65,12.1,98.8
85726,26.18,23.132,1.586,10.88,187.8
85727,26.04,23.472,1.664,10.4,202.4
85728,25.72,23.776,1.404,10.86,129.4
85729,26.18,23.756,1.222,12.1,193
85730,26.42,23.37,1.456,13.08,205
85731,26.66,23.33,1.248,12.96,222
85732,26.52,23.142,1.43,12.54,226.8
85733,26.34,22.918,1.794,11.16,235
85734,26.2,23.026,1.976,11.06,215.6
85735,25.8,23.14,1.482,11.7,183
85736,25.76,23.292,0.598,15.04,81.6
85737,26.2,23.252,0.442,17.9,76.2
85738,26.3,23.27,0.624,13.14,147.6
85739,25.74,23.4,0.832,13.46,150.4
85740,25.48,23.964,0.624,13.28,92.4
85741,25.86,23.062,0.39,12.62,105.6
85742,26.12,24.228,0.442,12.24,74.4
85743,26,24.324,0.624,10.32,87.4
85744,25.4,24.26,0.468,12.1,90.2
85745,26.68,22.138,0.13,16.44,85.4
85746,26.4,23.338,0.624,13.94,155.2
85747,25.76,24.014,0.494,11.04,192.6
85748,26.42,23.566,0.806,11.02,165.2
85749,26.16,23.794,0.676,11.8,127.6
85750,26.02,23.29,0.39,12.88,113.8
85751,26.64,23.614,0.598,12.24,126.8
85752,26.96,23.744,0.676,11.9,126.8
85753,26.02,23.134,0.598,14.16,104.6
85754,24.84,22.878,0.312,14.84,76
85755,25.94,24.018,0.312,14.28,84.8
85756,26.62,23.618,0.858,11.18,131
85757,26.58,23.498,0.858,9.66,123.2
85758,26.38,24.552,0.624,10.58,95.6
85759,26.66,23.39,0.416,12.02,115.6
85760,27.04,23.7,0.416,12.26,128.4
85761,26.92,23.36,0.832,12.26,148.4
85762,26.84,23.264,1.092,10.98,153
85763,26.66,23.408,1.352,9.58,157.2
85764,26.86,23.772,1.04,8.94,139.4
85765,26.24,23.5,0.962,11.14,131.4
85766,25.92,22.6,2.522,18.12,85.6
85767,26.72,22.904,0.13,20.5,77.8
85768,26.66,23.14,0.65,16,122.2
85769,25.94,22.656,1.95,14.62,130.2
85770,25.76,22.936,1.534,14.14,97.4
85771,26.42,22.66,0.806,13.3,69.6
85772,26.34,23.352,0.936,11.82,54.4
85773,26.58,24.528,0.988,10.8,42.8
85774,26.08,22.818,0.728,12.78,61.6
85775,27,20.666,0.468,17.9,129.6
85776,26.94,22.356,0.156,12.36,177
85777,26.22,22.678,0.26,8.72,221.4
85778,26.82,22.812,0.052,9.2,181.2
85779,26.58,22.052,0.416,9.76,145.8
85780,26.36,21.406,0.312,12.38,96.2
85781,27.18,21.934,0.234,10.58,140.6
85782,27.34,22.268,0.598,10.32,144.6
85783,26.34,20.954,0.936,14.9,88
85784,25.06,21.186,0.884,14.76,77.2
85785,26.12,22.422,0.338,14.42,78.4
85786,27.08,23.436,0.26,9.9,141.6
85787,27.04,23.598,0.494,8.82,138
85788,26.66,23.274,0.494,9.88,69.4
85789,27.18,23,0.312,9.88,133.6
85790,27.5,22.188,0.052,9.38,145
85791,27.8,22.526,0.104,9.32,180.4
85792,27.68,22.92,0.104,9.34,181.8
85793,27.58,23.278,0.286,8.4,186.6
85794,27.26,23.026,0.234,8.2,149
85795,26.44,22.256,2.444,11,146.4
85796,26.1,20.952,3.016,18.76,90
85797,26.46,20.74,2.938,20.22,87.8
85798,27.16,21.656,1.378,14.94,144.4
85799,26.6,21.058,1.794,12.74,142.4
85800,26.2,20.54,2.808,13.82,106.4
85801,26.8,22.226,0.806,12.52,73.4
85802,27.04,23.748,1.04,10.7,49.6
85803,26.34,23.888,1.04,9.64,50
85804,25.72,21.654,0.936,12.54,75
85805,26.46,19.826,0.988,17.46,129.4
85806,27.22,21.46,0.52,12.46,193
85807,26.72,23.178,0.208,8.06,288
85808,27.3,22.994,0.26,9.02,234.4
85809,27.28,22.544,0.338,9.96,194.6
85810,27.1,21.562,0.416,11.74,173
85811,27.82,22.312,0.338,10.2,188.6
85812,27.86,22.56,0.52,10.88,194.2
85813,26.88,21.23,0.962,14.1,129.2
85814,25.78,20.598,0.858,13.46,77.6
85815,26.8,22.744,0.364,12.88,111.8
85816,27.48,23.344,0.26,10.6,188.2
85817,27.44,23.52,0.442,9.6,184.8
85818,27.22,24.036,0.78,9.62,141.8
85819,27.58,22.98,0.442,9.56,175.2
85820,28,22.636,0.26,9.2,226.2
85821,28,22.298,0.208,9.26,190.8
85822,27.88,22.692,0.208,9.28,192.2
85823,27.72,23.078,0.208,9.18,200
85824,27.74,23.33,0.26,9.38,237.6
85825,26.9,22.616,0.91,10.76,193
85826,25.92,20.942,4.42,14.7,131.8
85827,26.46,20.204,3.822,19.84,126.6
85828,27.08,21.11,1.69,11.52,151.8
85829,26.68,20.428,2.652,11.66,141.2
85830,26.32,20.878,2.86,13.76,141.8
85831,27.18,22.224,0.78,12.06,69.6
85832,27.2,23.434,4.316,11.84,54.6
85833,26.42,23.27,4.316,10.72,56
85834,25.16,20.766,1.014,11.18,81.4
85835,26.4,20.146,0.858,17.6,105.2
85836,27.04,21.684,2.106,12.26,172.6
85837,26.9,22.764,1.82,10.1,192.6
85838,27.2,22.552,1.82,10.3,192.6
85839,27.18,22.392,4.472,11.42,151.4
85840,27.32,21.946,0.572,13.1,125.4
85841,27.64,22.342,1.768,11.28,162.2
85842,27.6,22.416,4.472,11.94,150.6
85843,27.1,21.752,0.624,14.72,109.4
85844,26.06,20.836,0.416,12.84,80.8
85845,26.88,22.368,0.286,14.48,93.6
85846,27.34,22.364,4.472,11.32,150
85847,27.32,22.73,4.654,10.5,145.6
85848,27.16,23.592,4.342,12.08,96.4
85849,27.46,22.696,1.95,10.6,143.6
85850,27.82,22.606,1.872,11.18,167.4
85851,28.04,22.442,1.82,10.24,192.8
85852,27.96,22.588,1.82,10.26,201
85853,27.66,22.63,4.524,10.28,196.6
85854,27.56,22.632,4.576,10.96,175.8
85855,26.72,21.98,5.928,12.3,154.8
85856,26.08,20.866,3.432,17.44,104.4
85857,26.38,20.986,3.12,18.76,96.6
85858,27.06,20.998,3.588,13.64,142.6
85859,26.96,21.33,1.924,12.16,146.8
85860,26.4,20.538,3.198,13.72,115
85861,27.12,21.744,4.264,13.1,74.6
85862,26.84,22.432,8.034,12.84,55.8
85863,26.2,22.054,8.112,11.72,53.8
85864,25.58,21.2,4.264,12.06,71.2
85865,26.16,20.094,2.366,14.14,94.2
85866,26.72,21.204,2.106,14.32,130.4
85867,27,21.864,3.276,10.58,142.8
85868,26.78,21.752,5.98,10.46,136.6
85869,26.76,20.764,6.058,11.62,90.8
85870,26.9,20.772,6.058,11.74,84.4
85871,27.04,20.772,6.058,11.74,84.4
85872,27.3,21.308,6.136,11.76,101.6
85873,26.34,20.41,4.602,12.94,69.4
85874,26.36,20.914,0.52,14.94,82.8
85875,26.16,20.396,4.524,13.12,61.4
85876,26.84,20.958,8.658,12.68,68.6
85877,26.82,21.386,12.35,11.56,91
85878,26.76,21.596,9.724,11.22,67
85879,26.86,21.7,7.02,11.22,79.6
85880,27.34,21.05,4.732,10.56,106
85881,27.76,21.746,3.276,10.4,149.4
85882,27.3,20.938,7.436,10.44,99.8
85883,27.3,21.676,8.684,10.3,138.8
85884,26.9,20.722,12.844,10.32,81
85885,26.22,20.588,10.296,12.98,74.8
85886,26.24,21.218,6.084,15.5,88.2
85887,26.22,20.404,4.134,17.94,80.2
85888,26.8,21.198,3.172,14.24,103.4
85889,26.76,20.634,3.38,12.32,103.4
85890,26.76,20.634,3.38,12.32,103.4
85891,26.52,25.834,0.078,11.46,142.6
85892,26.62,26.306,0.156,13.12,177.6
85893,26.48,26.192,0.234,12.52,198.8
85894,25.52,25.814,0.104,11.92,148
85895,26.08,25.446,0.026,10.9,70.6
85896,26.22,25.416,0.026,9.72,110.8
85897,26.38,24.934,0.052,7.86,118.2
85898,26.24,24.914,0.052,8.02,142.8
85899,26.8,24.772,0.026,9.58,102.8
85900,26.64,25.264,0.026,9.3,103
85901,26.84,25.264,0.026,9.3,103
85902,27.18,24.754,0.026,9.82,102.6
85903,26.46,25.25,0,10.5,94.2
85904,25.68,25.806,0,12.2,60.6
85905,25.78,26.038,0,10.92,91.2
85906,26.96,25.596,0,10.4,124
85907,26.86,24.736,0.026,9.16,119.2
85908,26.82,25.626,0.104,10.02,158.6
85909,26.9,25.646,0.104,9.86,134
85910,27.48,24.932,0.052,7.94,84.4
85911,27.3,24.482,0.052,8.4,104.6
85912,27.46,24.826,0.026,8.24,108.8
85913,26.84,24.116,0.026,9.14,153
85914,26.96,24.7,0,8.7,157.8
85915,26.32,25.118,0,9.24,126.2
85916,26.04,24.864,0,11.44,92.6
85917,26.1,25.66,0,10.92,68
85918,26.54,24.814,0.078,11.62,73.8
85919,26.48,25,0.078,10.54,83.2
85920,26.48,25,0.078,10.54,83.2
85921,26.52,25.834,0.078,11.46,142.6
85922,26.48,25.818,0.208,11.28,197
85923,26.48,26.192,0.234,12.52,198.8
85924,25.52,25.882,0.182,10.3,171
85925,26.08,25.446,0.026,10.9,70.6
85926,26,24.488,0.052,7.54,88.8
85927,25.62,23.538,0.234,7.84,121.2
85928,26.26,23.658,0.052,8.12,88.4
85929,26.4,23.864,0.052,8.22,112.8
85930,26.36,24.27,0.026,9.2,77
85931,26.52,24.038,0.026,7.92,88.6
85932,26.68,24.1,0.052,8.22,112.6
85933,25.84,25.106,0,9.5,64.2
85934,25,25.734,0,8.64,77.4
85935,26.12,25.228,0,10.4,43.4
85936,26.54,24.194,0.026,8.5,112.2
85937,26.48,24.07,0.078,9.8,176.2
85938,26.38,24.628,0.182,10.26,133.2
85939,26.54,24.416,0.104,9.22,152.4
85940,26.82,23.718,0.078,7.92,88.8
85941,27.3,24.482,0.052,8.4,104.6
85942,27.2,24.376,0.026,8.7,129
85943,26.84,24.116,0.026,9.14,153
85944,26.7,23.286,0.026,8.64,112.4
85945,26.3,23.848,0.026,8.06,112.4
85946,25.62,24.93,0,9.22,57.6
85947,25.78,24.954,0.026,10.34,47.2
85948,26.44,24.97,0.026,7.26,88.6
85949,26.48,25,0.078,10.54,83.2
85950,26.04,25.044,0.078,11.76,75.4
85951,26.42,25.766,0.13,10.56,195.6
85952,26.46,25.79,0.234,11.42,256.6
85953,25.78,25.614,0.26,11.16,263.6
85954,25.04,25.946,0.156,11.9,206.8
85955,25.12,25.58,0.026,11.22,122.4
85956,25.72,24.672,0.182,10.98,162
85957,25.18,24.194,0.182,9.78,192.4
85958,25.9,24.062,0.208,10.54,188
85959,26.28,24.432,0.026,10.58,186.4
85960,26.22,24.946,0.026,10.06,172.6
85961,26.28,24.53,0.052,10.48,183.8
85962,26.2,24.568,0.026,10.64,174.2
85963,25.72,25.51,0.026,10.46,147.8
85964,25.1,25.848,0,10.24,113
85965,26.2,25.444,0.026,11.14,105.6
85966,26.34,24.316,0.052,11.12,156
85967,26.2,24.274,0.13,11.06,186.6
85968,26.14,25.068,0.182,11.34,266.8
85969,26.24,24.68,0.104,10.68,184.8
85970,26.38,24.398,0.026,10.4,189.8
85971,26.7,24.084,0.052,9.46,153.8
85972,26.68,23.844,0.052,9.74,153.2
85973,26.36,23.592,0.052,9.98,155.4
85974,26.32,23.838,0.078,10.92,191.2
85975,26.14,24.288,0.052,11.32,168
85976,25.56,25.248,0.026,11.76,90.4
85977,25.66,25.512,0,13.18,87.4
85978,26.22,25.104,0.026,11.94,137.8
85979,26.1,25,0.026,10.46,97.2
85980,25.9,25.73,0,12.26,109.8
85981,26.82,25.942,0.104,10.6,174.4
85982,26.78,25.93,0.208,9.94,229
85983,26.1,25.922,0.208,9.88,223.6
85984,24.82,25.954,0.052,11.3,177.6
85985,25.66,26.404,0,14.68,129
85986,26.16,25.894,0,11.9,205.8
85987,25.68,25.82,0.156,10.18,254.4
85988,26.24,26.01,0,10.86,251.2
85989,26.72,25.936,0.026,11.66,242.8
85990,26.68,26.354,0,11.6,203
85991,26.82,26.068,0,11.26,235.8
85992,26.7,25.912,0.026,11.96,232.8
85993,26.22,26.46,0,11.88,160.2
85994,25.66,26.212,0,11.86,124.6
85995,26.6,26.154,0,12.64,112.8
85996,26.7,25.752,0.026,12.12,211.4
85997,26.58,25.758,0.052,11.12,275.6
85998,26.48,26.064,0.182,10.96,224.2
85999,26.68,25.914,0.026,10.8,263
86000,26.84,26.07,0,11.58,244.2
86001,27.22,25.922,0,11.4,236.2
86002,27.16,25.932,0,11.62,246.4
86003,26.88,25.788,0.026,11.98,256.2
86004,26.64,25.902,0.026,11.86,259.6
86005,26.46,25.802,0.026,12.3,213.8
86006,26.06,26.044,0,15.18,102.8
86007,26.18,25.948,0,16.52,91
86008,26.64,25.846,0,13.94,161
86009,26.52,26.338,0,13.74,155.4
86010,26.24,26.106,0.364,14.92,136.6
86011,26.92,26.17,0.104,11.78,154.4
86012,26.96,25.77,0.676,10.72,144.8
86013,25.98,25.826,0.676,10.48,144.4
86014,25.54,26.062,0.104,12.18,145.4
86015,26.02,25.85,0,16.42,100.2
86016,26.94,26.082,0,12.42,187
86017,26.22,25.756,0.208,9.28,239
86018,27.04,26.1,0,10.82,224
86019,27.12,25.9,0,11.68,196.6
86020,27.1,26.32,0,12.72,171.6
86021,27.44,26.12,0,11.94,189.4
86022,27.48,25.888,0,12.14,196.8
86023,26.74,26.318,0,14.14,131.2
86024,25.82,26.192,0,13.62,90.8
86025,27.02,26.2,0,14.34,100.4
86026,27.28,25.85,0,12.62,198.8
86027,27.18,25.802,0.078,11.46,194.6
86028,26.9,25.912,0.598,10.66,216
86029,27.28,25.978,0.078,11.2,172.6
86030,27.62,26.098,0,11.28,209.2
86031,27.6,26.246,0,11.46,217.2
86032,27.54,26.256,0,11.68,227.4
86033,27.24,26.058,0,11.68,242
86034,27.42,25.944,0,11.8,238.6
86035,26.92,25.94,0,12.5,200
86036,26.42,25.498,0,15.96,106.2
86037,26.7,25.546,0,18.56,89.2
86038,27.12,26.022,0,14.26,153.4
86039,26.62,26.098,0.364,14.06,157.2
86040,26.42,25.958,0.364,14.74,128.6
86041,26.8,24.972,0.65,13.76,102.4
86042,26.58,24.65,2.834,11.76,157.4
86043,26.62,24.37,2.912,10.52,147.2
86044,25.86,24.298,2.34,12.9,129.8
86045,27.06,24.574,0.078,19.04,95.8
86046,27.08,24.428,0.286,13.86,148.6
86047,26.42,24.226,1.248,8.9,165
86048,27.18,24.4,0.286,11.52,162.2
86049,27.18,24.83,0.312,12.58,145.8
86050,26.92,24.786,0.078,13.74,106.4
86051,27.68,24.864,0.078,13.18,137.4
86052,27.84,24.768,0.312,12.7,145
86053,26.76,25.384,0,14.74,98.2
86054,25.7,24.868,0.338,15.34,80.4
86055,26.82,23.934,0.52,13.08,93
86056,27.7,24.65,0.312,12.26,148.2
86057,27.38,24.5,0.806,11.28,174
86058,26.94,24.184,2.34,10.5,151.2
86059,27.46,24.95,0.572,12.32,156.8
86060,28.04,24.882,0.078,12.34,139.6
86061,28.06,24.912,0.078,12.24,159.4
86062,27.98,24.726,0.078,12.28,171.2
86063,27.8,24.484,0.312,11.46,184
86064,27.78,24.224,0.312,11.08,161.2
86065,27.06,24.042,0.312,12.28,152.2
86066,26.4,23.736,0.312,17.96,98.8
86067,26.76,24.98,0,20.6,89.6
86068,27.38,24.464,0.442,15.92,129.8
86069,26.92,23.632,1.274,16.08,140.6
86070,26.6,23.772,1.274,16.88,111.8
86071,26.3,21.61,1.924,13.66,114.8
86072,26.38,20.252,4.186,11.44,169
86073,26.18,19.55,4.186,10.36,162
86074,26.18,22.544,2.34,15.96,140.6
86075,27,24.278,0.078,20.98,100.8
86076,27.1,23.166,1.118,15.36,112.6
86077,26.32,21.506,1.404,11.02,126
86078,27.22,22.264,1.43,12.72,116.4
86079,27.1,22.19,0.468,14.5,117.8
86080,26.72,22.772,0.468,15.24,100
86081,27.74,22.548,0.468,15,112.8
86082,27.96,22.786,0.39,14.52,118.6
86083,26.66,22.886,0.65,15.58,95.8
86084,25.28,21.624,0.858,13.6,88.8
86085,26.64,19.292,1.17,14.12,92.6
86086,27.58,21.25,1.144,12,121
86087,27.48,21.774,2.392,11.96,149.2
86088,26.82,20.712,2.73,11.94,147.2
86089,27.54,22.244,1.924,14.18,142.2
86090,28.04,22.682,0.234,15.7,115.6
86091,28.24,23.446,0.156,16.14,118
86092,27.98,23.032,0.39,14.78,124
86093,28,22.826,0.624,13.64,125.6
86094,27.86,22.156,0.936,12.62,123.6
86095,27.06,21.862,0.936,14.88,124
86096,26.32,22.058,0.624,19.7,107
86097,26.7,23.1,0.39,23.8,97.4
86098,27.46,22.384,0.988,20.26,117
86099,27.08,20.088,1.456,19.44,126
86100,26.66,18.702,2.288,20.16,128.2
86101,26.2,20.608,1.924,13.92,116.4
86102,26.4,20.534,1.95,11.1,143.8
86103,26.52,20.53,1.976,10.12,179.2
86104,26.3,22.292,1.872,15.56,152.8
86105,26.96,23.298,0.078,20.78,105.8
86106,27.22,23.678,0.078,16.64,106.8
86107,26.42,23.074,1.04,11.64,159.8
86108,27.4,23.362,0.078,15.42,112.6
86109,27.2,23.914,0.312,15.22,114.4
86110,26.68,23.204,0.078,16.96,106
86111,27.82,23.936,0.078,16.56,114
86112,27.96,24.026,0.312,15.5,115.2
86113,26.62,23.772,0,16.4,98.6
86114,25.14,20.23,0.338,15.6,85.2
86115,26.64,20.406,0.572,13.16,93.2
86116,27.58,21.672,0.312,15.64,112.4
86117,27.52,22.186,0.39,14.4,108
86118,27,21.894,1.872,13,163.8
86119,27.54,22.508,0.156,16.3,106.4
86120,28.14,24.052,0.078,17.66,119.6
86121,28.18,23.288,0.156,17.22,117.2
86122,28.04,23.082,0.39,16.08,118.8
86123,28.02,22.91,0.624,14.46,119.8
86124,27.94,23.58,0.312,15.48,121.8
86125,27.08,23.06,0.312,15.54,117.8
86126,26.32,20.602,0.78,20.88,111.4
86127,26.68,23.542,0,23.46,103
86128,27.46,22.178,0.182,19.52,116.4
86129,27.04,18.69,1.924,20.46,127.4
86130,26.64,19.466,2.21,20.6,130.6
86131,26.12,20.46,0.312,13.54,126.6
86132,26.62,21.196,1.742,11.8,210.2
86133,26.48,20.25,1.82,10.5,202.2
86134,26.26,20.984,1.716,15.14,176.6
86135,27.2,22.512,0.65,18.34,110.8
86136,27.08,22.326,0.65,15.16,163
86137,26.42,22.708,0.936,11.02,148.8
86138,27.26,23.362,0.65,13.84,165.8
86139,27.06,22.704,0.286,15.26,112.4
86140,26.4,22.12,0.208,15.62,108
86141,27.58,22.784,0.65,16.02,113.6
86142,27.72,22.722,0.286,15.52,112.2
86143,26.26,21.076,0.104,16.32,100.2
86144,25.18,20.178,0.598,13.88,91.2
86145,26.58,20.334,0.91,14.04,79.2
86146,27.64,23.074,0.338,13.04,108.2
86147,27.5,23.366,0.312,13.04,146.2
86148,26.98,21.91,1.716,12.58,183.6
86149,27.48,23.378,0.676,14.76,148.6
86150,27.9,23.404,0.65,16.26,118.4
86151,27.9,23.348,0.65,16.56,119.4
86152,27.78,23.232,0.65,15.8,119.4
86153,27.9,23.186,0.286,14.56,117.6
86154,27.78,23.426,0.286,14.06,115.4
86155,26.98,20.97,0.754,15.36,115
86156,26.54,20.896,0.468,19.16,111.2
86157,26.6,21.154,0.468,21.42,105.4
86158,27.16,21.138,1.482,19.1,117.2
86159,26.96,20.364,2.184,17.62,121.6
86160,26.56,18.46,3.094,19.04,123.6
86161,26,19.208,6.24,13.44,144.4
86162,26.28,19.334,5.928,11.04,232.6
86163,26.54,21.286,8.19,10.28,220.6
86164,26.18,20.236,5.694,13.98,173.6
86165,26.86,19.704,3.822,15.96,106.8
86166,26.56,19.046,4.758,12.84,99.6
86167,25.94,19.198,5.148,8.4,144.4
86168,26.74,19.448,3.458,11.12,104.6
86169,26.48,18.784,2.6,12.54,114.2
86170,25.96,17.982,3.094,13.64,105.2
86171,26.88,18.83,2.73,12.88,115.2
86172,27.02,18.83,2.496,12.9,112.2
86173,25.72,17.27,2.99,14.46,102.8
86174,24.72,16.626,3.458,13.56,83.6
86175,26.32,19.202,2.21,12.26,82.6
86176,27.12,20.044,2.886,11.72,96.2
86177,27.04,19.594,3.64,11.3,160.6
86178,26.64,20.06,5.044,10.48,181.4
86179,26.96,19.5,4.498,12.6,165.2
86180,27.16,19.458,3.536,12.94,116.4
86181,27.2,20.196,4.472,12.74,117.2
86182,27.2,20.186,3.978,12.4,115
86183,27.34,20.21,3.484,11.58,112.2
86184,27.28,19.622,2.314,11.16,110
86185,26.72,18.71,2.496,13.4,111.4
86186,26.54,19.396,2.21,16.64,109.4
86187,26.92,19.372,2.704,17.46,112.2
86188,26.76,19.606,6.37,12.62,106.6
86189,26.36,18.164,7.202,13.64,109.8
86190,26.24,16.934,5.72,15.44,113.2
86191,25.82,17.444,6.864,11.8,146.6
86192,26.48,20.982,9.672,12,133.4
86193,26.5,20.48,9.334,11.34,187.2
86194,26.22,20.106,9.308,12.92,131.6
86195,26.24,18.758,6.734,13.56,97
86196,25.94,18.1,7.67,10.44,89.8
86197,26.26,19.17,7.67,9,97.4
86198,26.2,19.09,7.54,9.14,97
86199,26.14,18.452,5.486,12.2,110
86200,25.94,17.544,5.824,12.22,110.4
86201,26.36,18.382,5.85,12.68,111.8
86202,26.96,19.268,6.032,12.04,109
86203,25.6,16.914,6.708,13.36,95.8
86204,24.9,17.214,5.59,12.82,85.6
86205,26.24,19.204,5.122,14,79.4
86206,26.94,20.15,4.524,12.76,90.4
86207,26.94,19.85,5.954,10.78,100.8
86208,26.68,20.58,8.294,11.76,151
86209,26.68,19.912,7.904,11.12,154
